,1a. open (SAR),1b. open (USD),2a. high (SAR),2b. high (USD),3a. low (SAR),3b. low (USD),4a. close (SAR),4b. close (USD),5. volume,6. market cap (USD)
2019-02-15,13466.07372800,3590.57000000,13701.07379200,3653.23000000,13401.86688000,3573.45000000,13510.70348800,3602.47000000,20777.87289900,20777.87289900
2019-02-14,13532.71833600,3608.34000000,13600.45056000,3626.40000000,13381.83974400,3568.11000000,13466.03622400,3590.56000000,21753.50126100,21753.50126100
2019-02-13,13619.61510400,3631.51000000,13763.96800000,3670.00000000,13470.49920000,3591.75000000,13536.69376000,3609.40000000,25773.99764800,25773.99764800
2019-02-12,13617.88992000,3631.05000000,13754.96704000,3667.60000000,13435.20793600,3582.34000000,13619.42758400,3631.46000000,29479.59823000,29479.59823000
2019-02-11,13800.53440000,3679.75000000,13819.84896000,3684.90000000,13559.68371200,3615.53000000,13617.88992000,3631.05000000,24954.61457100,24954.61457100
2019-02-10,13745.89107200,3665.18000000,13820.18649600,3684.99000000,13538.04390400,3609.76000000,13801.69702400,3680.06000000,23250.60263400,23250.60263400
2019-02-09,13727.47660800,3660.27000000,13801.54700800,3680.02000000,13595.68755200,3625.13000000,13745.89107200,3665.18000000,24759.83371900,24759.83371900
2019-02-08,12745.35936000,3398.40000000,14002.41843200,3733.58000000,12650.47424000,3373.10000000,13722.86361600,3659.04000000,47968.05801300,47968.05801300
2019-02-07,12777.61280000,3407.00000000,12850.55808000,3426.45000000,12713.85600000,3390.00000000,12745.35936000,3398.40000000,18665.53863800,18665.53863800
2019-02-06,13019.77612800,3471.57000000,13061.59308800,3482.72000000,12676.35200000,3380.00000000,12771.49964800,3405.37000000,35310.24484600,35310.24484600
2019-02-05,12988.46028800,3463.22000000,13047.52908800,3478.97000000,12932.99187200,3448.43000000,13019.85113600,3471.59000000,25264.41503000,25264.41503000
2019-02-04,12969.29574400,3458.11000000,13069.69395200,3484.88000000,12876.28582400,3433.31000000,12988.46028800,3463.22000000,23131.98110800,23131.98110800
2019-02-03,13141.62662400,3504.06000000,13167.99193600,3511.09000000,12848.87040000,3426.00000000,12969.29574400,3458.11000000,19867.33639000,19867.33639000
2019-02-02,12984.63488000,3462.20000000,13225.41056000,3526.40000000,12902.46361600,3440.29000000,13144.28940800,3504.77000000,17920.80200000,17920.80200000
2019-02-01,12879.24864000,3434.10000000,13081.39520000,3488.00000000,12755.86048000,3401.20000000,12984.14732800,3462.07000000,25260.47615900,25260.47615900
2019-01-31,12967.00800000,3457.50000000,13085.89568000,3489.20000000,12821.86752000,3418.80000000,12879.24864000,3434.10000000,29607.19025300,29607.19025300
2019-01-30,12789.01401600,3410.04000000,13043.89120000,3478.00000000,12702.97984000,3387.10000000,12969.55827200,3458.18000000,23968.26024300,23968.26024300
2019-01-29,12878.87360000,3434.00000000,12914.31488000,3443.45000000,12563.53996800,3349.92000000,12792.76441600,3411.04000000,29544.92897700,29544.92897700
2019-01-28,13314.10752000,3550.05000000,13342.98560000,3557.75000000,12677.36460800,3380.27000000,12879.43616000,3434.15000000,40405.11140100,40405.11140100
2019-01-27,13372.50124800,3565.62000000,13422.68160000,3579.00000000,13073.89440000,3486.00000000,13317.07033600,3550.84000000,22735.59816200,22735.59816200
2019-01-26,13376.51417600,3566.69000000,13737.49017600,3662.94000000,13295.16800000,3545.00000000,13371.11360000,3565.25000000,19476.53234400,19476.53234400
2019-01-25,13385.44012800,3569.07000000,13453.24736000,3587.15000000,13210.82150400,3522.51000000,13371.26361600,3565.29000000,17608.34667100,17608.34667100
2019-01-24,13325.05868800,3552.97000000,13460.18560000,3589.00000000,13235.98668800,3529.22000000,13387.50284800,3569.62000000,20826.25118000,20826.25118000
2019-01-23,13390.46566400,3570.41000000,13531.36819200,3607.98000000,13180.78080000,3514.50000000,13324.49612800,3552.82000000,24938.84269800,24938.84269800
2019-01-22,13227.21075200,3526.88000000,13533.31840000,3608.50000000,12882.06144000,3434.85000000,13392.41587200,3570.93000000,29336.44296700,29336.44296700
2019-01-21,13273.64070400,3539.26000000,13349.58630400,3559.51000000,13034.51520000,3475.50000000,13227.28576000,3526.90000000,19644.43683900,19644.43683900
2019-01-20,13748.02880000,3665.75000000,13852.96499200,3693.73000000,13032.64000000,3475.00000000,13273.71571200,3539.28000000,27901.93859800,27901.93859800
2019-01-19,13482.20044800,3594.87000000,13951.48800000,3720.00000000,13479.80019200,3594.23000000,13746.34112000,3665.30000000,22171.57812300,22171.57812300
2019-01-18,13551.39532800,3613.32000000,13576.44800000,3620.00000000,13372.98880000,3565.75000000,13482.20044800,3594.87000000,22713.44675500,22713.44675500
2019-01-17,13470.83673600,3591.84000000,13631.57888000,3634.70000000,13240.37465600,3530.39000000,13562.23398400,3616.21000000,29755.44083800,29755.44083800
2019-01-16,13325.39622400,3553.06000000,13670.20800000,3645.00000000,13289.57990400,3543.51000000,13470.83673600,3591.84000000,27480.17997700,27480.17997700
2019-01-15,13599.25043200,3626.08000000,13683.03436800,3648.42000000,13188.73164800,3516.62000000,13325.39622400,3553.06000000,34137.99745900,34137.99745900
2019-01-14,13042.24102400,3477.56000000,13770.98124800,3671.87000000,13002.71180800,3467.02000000,13599.28793600,3626.09000000,35235.21121500,35235.21121500
2019-01-13,13441.80864000,3584.10000000,13543.06944000,3611.10000000,12906.25152000,3441.30000000,13039.42822400,3476.81000000,26385.75745400,26385.75745400
2019-01-12,13506.35302400,3601.31000000,13569.65977600,3618.19000000,13238.91200000,3530.00000000,13438.17075200,3583.13000000,21999.92835400,21999.92835400
2019-01-11,13448.48435200,3585.88000000,13718.96320000,3658.00000000,12995.13600000,3465.00000000,13506.35302400,3601.31000000,38338.65473300,38338.65473300
2019-01-10,14874.31142400,3966.06000000,14986.63590400,3996.01000000,13276.41600000,3540.00000000,13448.48435200,3585.88000000,59402.22851000,59402.22851000
2019-01-09,14834.51968000,3955.45000000,15027.14022400,4006.81000000,14739.22201600,3930.04000000,14876.52416000,3966.65000000,28989.43951100,28989.43951100
2019-01-08,14914.44070400,3976.76000000,15263.37792000,4069.80000000,14637.81120000,3903.00000000,14833.31955200,3955.13000000,38901.42312200,38901.42312200
2019-01-07,14955.17004800,3987.62000000,15068.73216000,4017.90000000,14707.30611200,3921.53000000,14909.52768000,3975.45000000,31869.84626400,31869.84626400
2019-01-06,14143.20844800,3771.12000000,15105.52358400,4027.71000000,14026.49600000,3740.00000000,14955.09504000,3987.60000000,36553.80670900,36553.80670900
2019-01-05,14214.35353600,3790.09000000,14405.24889600,3840.99000000,14067.75040000,3751.00000000,14142.60838400,3770.96000000,30490.66775100,30490.66775100
2019-01-04,14128.50688000,3767.20000000,14340.17945600,3823.64000000,13889.86892800,3703.57000000,14221.55430400,3792.01000000,29519.55467100,29519.55467100
2019-01-03,14467.43052800,3857.57000000,14486.82009600,3862.74000000,13988.99200000,3730.00000000,14126.93171200,3766.78000000,29406.94835900,29406.94835900
2019-01-02,14238.20608000,3796.45000000,14559.57785600,3882.14000000,14065.68768000,3750.45000000,14471.14342400,3858.56000000,35156.46336900,35156.46336900
2019-01-01,13881.09299200,3701.23000000,14289.62406400,3810.16000000,13658.95680000,3642.00000000,14240.79385600,3797.14000000,23741.68703300,23741.68703300
2018-12-31,14263.22124800,3803.12000000,14289.02400000,3810.00000000,13615.18963200,3630.33000000,13887.35616000,3702.90000000,29991.77835000,29991.77835000
2018-12-30,13864.14118400,3696.71000000,14639.68640000,3903.50000000,13718.58816000,3657.90000000,14258.68326400,3801.91000000,33222.36926200,33222.36926200
2018-12-29,14397.78560000,3839.00000000,14596.55680000,3892.00000000,13763.96800000,3670.00000000,13858.92812800,3695.32000000,38874.37390300,38874.37390300
2018-12-28,13381.01465600,3567.89000000,14578.74240000,3887.25000000,13276.56601600,3540.04000000,14398.76070400,3839.26000000,45964.30498700,45964.30498700
2018-12-27,14168.03609600,3777.74000000,14303.95059200,3813.98000000,13257.66400000,3535.00000000,13381.08966400,3567.91000000,44097.39291200,44097.39291200
2018-12-26,14047.34822400,3745.56000000,14390.84736000,3837.15000000,13714.23769600,3656.74000000,14168.03609600,3777.74000000,42629.37581700,42629.37581700
2018-12-25,15039.51654400,4010.11000000,15076.60800000,4020.00000000,13675.49606400,3646.41000000,14048.21081600,3745.79000000,62725.62943200,62725.62943200
2018-12-24,14737.98438400,3929.71000000,15744.17920000,4198.00000000,14719.68243200,3924.83000000,15031.64070400,4008.01000000,64647.80912900,64647.80912900
2018-12-23,14809.99206400,3948.91000000,15082.34611200,4021.53000000,14514.04800000,3870.00000000,14737.98438400,3929.71000000,40117.53152900,40117.53152900
2018-12-22,14402.47360000,3840.25000000,14922.84160000,3979.00000000,14195.26400000,3785.00000000,14809.99206400,3948.91000000,42822.35087200,42822.35087200
2018-12-21,15196.09574400,4051.86000000,15526.61849600,4139.99000000,14116.50560000,3764.00000000,14396.51046400,3838.66000000,82343.85011200,82343.85011200
2018-12-20,13726.50150400,3660.01000000,15451.64800000,4120.00000000,13632.70400000,3635.00000000,15187.69484800,4049.62000000,101543.83598600,101543.83598600
2018-12-19,13700.21120000,3653.00000000,14674.30259200,3912.73000000,13586.01152000,3622.55000000,13734.78988800,3662.22000000,94137.34101400,94137.34101400
2018-12-18,13160.26611200,3509.03000000,13796.18393600,3678.59000000,12843.13228800,3424.47000000,13700.13619200,3652.98000000,61369.61525700,61369.61525700
2018-12-17,12110.86668800,3229.22000000,13445.18400000,3585.00000000,12061.28640000,3216.00000000,13160.45363200,3509.08000000,66761.75169700,66761.75169700
2018-12-16,12045.19718400,3211.71000000,12353.81760000,3294.00000000,11948.77440000,3186.00000000,12108.80396800,3228.67000000,24628.80853800,24628.80853800
2018-12-15,12095.75257600,3225.19000000,12288.18560000,3276.50000000,11837.23750400,3156.26000000,12045.23468800,3211.72000000,29796.04143600,29796.04143600
2018-12-14,12384.04582400,3302.06000000,12509.04665600,3335.39000000,11915.02080000,3177.00000000,12091.92716800,3224.17000000,44492.98380700,44492.98380700
2018-12-13,12925.30355200,3446.38000000,12976.38400000,3460.00000000,12209.42720000,3255.50000000,12384.04582400,3302.06000000,40040.91701300,40040.91701300
2018-12-12,12673.46419200,3379.23000000,13096.39680000,3492.00000000,12563.84000000,3350.00000000,12920.12800000,3445.00000000,33922.93128600,33922.93128600
2018-12-11,12878.91110400,3434.01000000,13051.39200000,3480.00000000,12467.52972800,3324.32000000,12677.81465600,3380.39000000,35920.86415400,35920.86415400
2018-12-10,13308.25689600,3548.49000000,13538.94400000,3610.00000000,12639.26054400,3370.11000000,12874.67315200,3432.88000000,40989.24455300,40989.24455300
2018-12-09,12793.96454400,3411.36000000,13718.96320000,3658.00000000,12729.00761600,3394.04000000,13296.55564800,3545.37000000,45956.89329600,45956.89329600
2018-12-08,12764.74892800,3403.57000000,13107.64800000,3495.00000000,12083.78880000,3222.00000000,12792.35187200,3410.93000000,55365.94994900,55365.94994900
2018-12-07,13159.21600000,3508.75000000,13313.88249600,3549.99000000,12093.53984000,3224.60000000,12764.67392000,3403.55000000,95145.45744200,95145.45744200
2018-12-06,14133.15737600,3768.44000000,14626.52249600,3899.99000000,13126.40000000,3500.00000000,13159.21600000,3508.75000000,68378.79694300,68378.79694300
2018-12-05,14817.75539200,3950.98000000,14889.08800000,3970.00000000,14045.24800000,3745.00000000,14138.40793600,3769.84000000,44004.79944800,44004.79944800
2018-12-04,14569.40390400,3884.76000000,15320.38400000,4085.00000000,14180.26240000,3781.00000000,14820.23065600,3951.64000000,48489.55161300,48489.55161300
2018-12-03,15603.72672000,4160.55000000,15672.92160000,4179.00000000,14352.78080000,3827.00000000,14566.59110400,3884.01000000,49094.36916300,49094.36916300
2018-12-02,15717.85139200,4190.98000000,16175.43769600,4312.99000000,15388.04121600,4103.04000000,15605.45190400,4161.01000000,38912.15479000,38912.15479000
2018-12-01,15156.37900800,4041.27000000,16126.68249600,4299.99000000,14862.87270400,3963.01000000,15714.25100800,4190.02000000,44840.07348100,44840.07348100
2018-11-30,16110.66828800,4295.72000000,16281.83654400,4341.36000000,14787.82720000,3943.00000000,15156.56652800,4041.32000000,67758.44628300,67758.44628300
2018-11-29,15984.42982400,4262.06000000,16690.70515200,4450.38000000,15472.83776000,4125.65000000,16111.11833600,4295.84000000,73980.19866900,73980.19866900
2018-11-28,14535.16275200,3875.63000000,16481.02028800,4394.47000000,14530.06220800,3874.27000000,15994.89344000,4264.85000000,91983.56794900,91983.56794900
2018-11-27,14493.23328000,3864.45000000,14776.57600000,3940.00000000,13835.67564800,3689.12000000,14533.58758400,3875.21000000,67480.60721200,67480.60721200
2018-11-26,15334.22297600,4088.69000000,15774.18240000,4206.00000000,13880.23040000,3701.00000000,14484.79488000,3862.20000000,94503.75076700,94503.75076700
2018-11-25,14752.87347200,3933.68000000,15875.44320000,4233.00000000,13698.93606400,3652.66000000,15323.30931200,4085.78000000,101693.97558800,101693.97558800
2018-11-24,16560.37875200,4415.63000000,16978.06080000,4527.00000000,14344.11737600,3824.69000000,14748.22297600,3932.44000000,61693.11100600,61693.11100600
2018-11-23,16392.62336000,4370.90000000,16816.79360000,4484.00000000,15837.71417600,4222.94000000,16579.05574400,4420.61000000,49371.92032200,49371.92032200
2018-11-22,17480.91443200,4661.08000000,17708.52620800,4721.77000000,16257.98400000,4335.00000000,16389.24800000,4370.00000000,34531.11914300,34531.11914300
2018-11-21,17101.48646400,4559.91000000,17953.91488000,4787.20000000,16553.70304000,4413.85000000,17480.87692800,4661.07000000,61071.82947500,61071.82947500
2018-11-20,18427.21536000,4913.40000000,18932.91929600,5048.24000000,16224.23040000,4326.00000000,17097.54854400,4558.86000000,117380.95159000,117380.95159000
2018-11-19,21234.53977600,5661.94000000,21242.26560000,5664.00000000,18208.19200000,4855.00000000,18414.57651200,4910.03000000,70580.89285600,70580.89285600
2018-11-18,21116.58969600,5630.49000000,21520.43276800,5738.17000000,21065.99680000,5617.00000000,21234.76480000,5662.00000000,23844.99934700,23844.99934700
2018-11-17,21191.89772800,5650.57000000,21214.51264000,5656.60000000,20872.58867200,5565.43000000,21108.33881600,5628.29000000,26411.24141300,26411.24141300
2018-11-16,21591.39033600,5757.09000000,21688.15065600,5782.89000000,20811.90720000,5549.25000000,21212.03737600,5655.94000000,38721.80227400,38721.80227400
2018-11-15,22191.86688000,5917.20000000,22275.65081600,5939.54000000,20264.98636800,5403.42000000,21577.55136000,5753.40000000,47700.82940100,47700.82940100
2018-11-14,24223.75859200,6458.98000000,24313.24313600,6482.84000000,21215.52524800,5656.87000000,22211.40646400,5922.41000000,46478.96400300,46478.96400300
2018-11-13,24196.38067200,6451.68000000,24370.09920000,6498.00000000,23969.36896000,6391.15000000,24218.80806400,6457.66000000,11790.56493300,11790.56493300
2018-11-12,24192.74278400,6450.71000000,24366.34880000,6497.00000000,24081.31840000,6421.00000000,24201.59372800,6453.07000000,10132.78256700,10132.78256700
2018-11-11,24134.42406400,6435.16000000,24235.60985600,6462.14000000,23833.79200000,6355.00000000,24189.36742400,6449.81000000,8213.50711700,8213.50711700
2018-11-10,24077.53049600,6419.99000000,24285.90272000,6475.55000000,24043.81440000,6411.00000000,24126.51072000,6433.05000000,7714.82992600,7714.82992600
2018-11-09,24301.99193600,6479.84000000,24420.84211200,6511.53000000,23968.84390400,6391.01000000,24077.53049600,6419.99000000,11787.61658300,11787.61658300
2018-11-08,24671.85638400,6578.46000000,24730.13760000,6594.00000000,24258.41228800,6468.22000000,24301.99193600,6479.84000000,13259.78928200,13259.78928200
2018-11-07,24462.84659200,6522.73000000,24809.45856000,6615.15000000,24411.35360000,6509.00000000,24671.85638400,6578.46000000,14271.59111700,14271.59111700
2018-11-06,24261.30009600,6468.99000000,24495.02502400,6531.31000000,24172.00307200,6445.18000000,24449.27014400,6519.11000000,11926.56569900,11926.56569900
2018-11-05,24324.53184000,6485.85000000,24394.06425600,6504.39000000,24118.89740800,6431.02000000,24261.30009600,6468.99000000,8987.88215600,8987.88215600
2018-11-04,23957.55520000,6388.00000000,24471.36000000,6525.00000000,23848.79360000,6359.00000000,24324.53184000,6485.85000000,10592.39494300,10592.39494300
2018-11-03,24125.57312000,6432.80000000,24152.46348800,6439.97000000,23796.28800000,6345.00000000,23954.14233600,6387.09000000,7661.24147600,7661.24147600
2018-11-02,24040.06400000,6410.00000000,24228.85913600,6460.34000000,23958.30528000,6388.20000000,24129.99859200,6433.98000000,9739.44067900,9739.44067900
2018-11-01,23888.24780800,6369.52000000,24162.51456000,6442.65000000,23810.01446400,6348.66000000,24040.06400000,6410.00000000,9099.03584100,9099.03584100
2018-10-31,23740.06950400,6330.01000000,24107.57120000,6428.00000000,23421.32300800,6245.02000000,23897.28627200,6371.93000000,12148.88821600,12148.88821600
2018-10-30,23794.41280000,6344.50000000,23983.80800000,6395.00000000,23691.31430400,6317.01000000,23743.29484800,6330.87000000,8877.17538500,8877.17538500
2018-10-29,24339.83347200,6489.93000000,24396.38950400,6505.01000000,23683.77600000,6315.00000000,23794.41280000,6344.50000000,13827.22406700,13827.22406700
2018-10-28,24398.60224000,6505.60000000,24430.74316800,6514.17000000,24201.33120000,6453.00000000,24339.83347200,6489.93000000,5743.93372800,5743.93372800
2018-10-27,24522.47795200,6538.63000000,24596.43584000,6558.35000000,24238.98521600,6463.04000000,24398.60224000,6505.60000000,7776.90786400,7776.90786400
2018-10-26,24483.09875200,6528.13000000,24752.64000000,6600.00000000,24433.89350400,6515.01000000,24522.47795200,6538.63000000,9443.50415600,9443.50415600
2018-10-25,24628.16422400,6566.81000000,24659.21753600,6575.09000000,24388.10112000,6502.80000000,24482.94873600,6528.09000000,10342.70124400,10342.70124400
2018-10-24,24578.28390400,6553.51000000,24865.15200000,6630.00000000,24555.85651200,6547.53000000,24623.25120000,6565.50000000,11951.54397700,11951.54397700
2018-10-23,24682.13248000,6581.20000000,24733.88800000,6595.00000000,24435.54368000,6515.45000000,24578.28390400,6553.51000000,13856.60175600,13856.60175600
2018-10-22,24715.58604800,6590.12000000,24898.90560000,6639.00000000,24509.87660800,6535.27000000,24682.13248000,6581.20000000,16213.69266000,16213.69266000
2018-10-21,24699.08428800,6585.72000000,24992.29056000,6663.90000000,24677.63200000,6580.00000000,24715.54854400,6590.11000000,6515.35779200,6515.35779200
2018-10-20,24485.91155200,6528.88000000,24818.83456000,6617.65000000,24398.41472000,6505.55000000,24709.13536000,6588.40000000,19240.72224700,19240.72224700
2018-10-19,24823.74758400,6618.96000000,24933.18425600,6648.14000000,24463.85920000,6523.00000000,24485.91155200,6528.88000000,20772.60077000,20772.60077000
2018-10-18,25273.98310400,6739.01000000,25487.71840000,6796.00000000,24628.87680000,6567.00000000,24823.74758400,6618.96000000,20116.52194100,20116.52194100
2018-10-17,25363.05510400,6762.76000000,25544.42444800,6811.12000000,25037.70790400,6676.01000000,25281.03385600,6740.89000000,26641.43137900,26641.43137900
2018-10-16,25324.57600000,6752.50000000,25877.76000000,6900.00000000,25015.16800000,6670.00000000,25349.96620800,6759.27000000,27557.95776400,27557.95776400
2018-10-15,23775.06073600,6339.34000000,28803.07200000,7680.00000000,23627.52000000,6300.00000000,25324.57600000,6752.50000000,90748.03124600,90748.03124600
2018-10-14,23750.98316800,6332.92000000,24062.56640000,6416.00000000,23657.52320000,6308.00000000,23775.06073600,6339.34000000,15627.41131400,15627.41131400
2018-10-13,23620.01920000,6298.00000000,23796.28800000,6345.00000000,23571.52652800,6285.07000000,23751.02067200,6332.93000000,19098.07002500,19098.07002500
2018-10-12,23450.16358400,6252.71000000,23852.54400000,6360.00000000,23286.23360000,6209.00000000,23620.05670400,6298.01000000,29004.07141900,29004.07141900
2018-10-11,24865.93958400,6630.21000000,24879.85356800,6633.92000000,23271.23200000,6205.00000000,23450.05107200,6252.68000000,48712.40033200,48712.40033200
2018-10-10,24965.17516800,6656.67000000,24977.47648000,6659.95000000,24490.11200000,6530.00000000,24868.90240000,6631.00000000,15390.66144400,15390.66144400
2018-10-09,25026.45670400,6673.01000000,25072.84915200,6685.38000000,24778.89280000,6607.00000000,24964.95014400,6656.61000000,15354.77946900,15354.77946900
2018-10-08,24809.87110400,6615.26000000,25186.18624000,6715.60000000,24703.88480000,6587.00000000,25026.45670400,6673.01000000,23123.41954100,23123.41954100
2018-10-07,24739.28857600,6596.44000000,24902.65600000,6640.00000000,24471.36000000,6525.00000000,24809.87110400,6615.26000000,17406.83176200,17406.83176200
2018-10-06,24886.34176000,6635.65000000,24943.91040000,6651.00000000,24628.01420800,6566.77000000,24731.15020800,6594.27000000,10939.50539100,10939.50539100
2018-10-05,24721.47417600,6591.69000000,25116.42880000,6697.00000000,24539.16723200,6543.08000000,24886.34176000,6635.65000000,16096.55239200,16096.55239200
2018-10-04,24415.14150400,6510.01000000,24915.63238400,6643.46000000,24396.68953600,6505.09000000,24729.35001600,6593.79000000,20074.30081800,20074.30081800
2018-10-03,24474.32281600,6525.79000000,24561.36960000,6549.00000000,24115.07200000,6430.00000000,24415.10400000,6510.00000000,28451.96913800,28451.96913800
2018-10-02,24790.14400000,6610.00000000,24902.65600000,6640.00000000,24355.09760000,6494.00000000,24474.32281600,6525.79000000,28245.81008800,28245.81008800
2018-10-01,24852.28812800,6626.57000000,25004.25433600,6667.09000000,24415.10400000,6510.00000000,24796.18214400,6611.61000000,20621.50689400,20621.50689400
2018-09-30,24743.86406400,6597.66000000,24985.16480000,6662.00000000,24501.36320000,6533.00000000,24852.28812800,6626.57000000,27764.72451900,27764.72451900
2018-09-29,24882.32883200,6634.58000000,24887.65440000,6636.00000000,24244.72332800,6464.57000000,24739.06355200,6596.38000000,30255.95970000,30255.95970000
2018-09-28,25086.87564800,6689.12000000,25558.22592000,6814.80000000,24530.91635200,6540.88000000,24882.32883200,6634.58000000,42399.44852300,42399.44852300
2018-09-27,24256.98713600,6467.84000000,25315.20000000,6750.00000000,24130.07360000,6434.00000000,25086.91315200,6689.13000000,33087.42829700,33087.42829700
2018-09-26,24171.74054400,6445.11000000,24595.08569600,6557.99000000,23926.42688000,6379.70000000,24246.78604800,6465.12000000,33484.54207000,33484.54207000
2018-09-25,24682.95756800,6581.42000000,24692.67110400,6584.01000000,23721.35500800,6325.02000000,24180.85401600,6447.54000000,40301.02945200,40301.02945200
2018-09-24,25153.22022400,6706.81000000,25240.19200000,6730.00000000,24591.37280000,6557.00000000,24682.84505600,6581.39000000,35305.73991000,35305.73991000
2018-09-23,25214.12672000,6723.05000000,25458.57779200,6788.23000000,24984.22720000,6661.75000000,25157.68320000,6708.00000000,30286.22977300,30286.22977300
2018-09-22,25348.99110400,6759.01000000,25649.09811200,6839.03000000,24853.90080000,6627.00000000,25214.12672000,6723.05000000,29349.69066700,29349.69066700
2018-09-21,24347.59680000,6492.00000000,25445.93894400,6784.86000000,24343.84640000,6491.00000000,25349.02860800,6759.02000000,51779.34346300,51779.34346300
2018-09-20,23972.55680000,6392.00000000,24527.61600000,6540.00000000,23721.28000000,6325.00000000,24347.59680000,6492.00000000,25189.02472800,25189.02472800
2018-09-19,23763.99705600,6336.39000000,24443.98208000,6517.70000000,22963.69920000,6123.00000000,23972.14425600,6391.89000000,39044.08008200,39044.08008200
2018-09-18,23435.08697600,6248.69000000,23965.05600000,6390.00000000,23346.16499200,6224.98000000,23764.22208000,6336.45000000,32620.86667000,32620.86667000
2018-09-17,24377.90003200,6500.08000000,24504.51353600,6533.84000000,23256.23040000,6201.00000000,23435.08697600,6248.69000000,35987.25473800,35987.25473800
2018-09-16,24433.70598400,6514.96000000,24469.93484800,6524.62000000,23890.04800000,6370.00000000,24396.35200000,6505.00000000,27568.13289700,27568.13289700
2018-09-15,24289.95315200,6476.63000000,24623.06368000,6565.45000000,24250.57395200,6466.13000000,24433.70598400,6514.96000000,25243.65661200,25243.65661200
2018-09-14,24330.30745600,6487.39000000,24696.34649600,6584.99000000,23948.62924800,6385.62000000,24289.95315200,6476.63000000,37173.33927700,37173.33927700
2018-09-13,23772.36044800,6338.62000000,24508.86400000,6535.00000000,23767.78496000,6337.40000000,24330.26995200,6487.38000000,40465.06310700,40465.06310700
2018-09-12,23601.26720000,6293.00000000,23852.54400000,6360.00000000,23223.86444800,6192.37000000,23772.36044800,6338.62000000,31433.64593900,31433.64593900
2018-09-11,23672.48729600,6311.99000000,24017.56160000,6404.00000000,23138.76787200,6169.68000000,23608.43046400,6294.91000000,33104.88859000,33104.88859000
2018-09-10,23448.47590400,6252.26000000,23904.97459200,6373.98000000,23331.23840000,6221.00000000,23672.52480000,6312.00000000,32439.45643200,32439.45643200
2018-09-09,23196.44902400,6185.06000000,24156.32640000,6441.00000000,23033.19411200,6141.53000000,23443.03782400,6250.81000000,37053.92382000,37053.92382000
2018-09-08,23985.83321600,6395.54000000,24295.09120000,6478.00000000,22918.69440000,6111.00000000,23196.41152000,6185.05000000,38215.03217100,38215.03217100
2018-09-07,24440.75673600,6516.84000000,24542.61760000,6544.00000000,23702.52800000,6320.00000000,23985.83321600,6395.54000000,38906.28805000,38906.28805000
2018-09-06,25117.44140800,6697.27000000,25221.44000000,6725.00000000,23496.25600000,6265.00000000,24437.64390400,6516.01000000,60644.46422700,60644.46422700
2018-09-05,27599.38112000,7359.05000000,27742.83392000,7397.30000000,25060.17280000,6682.00000000,25127.68000000,6700.00000000,63715.25626700,63715.25626700
2018-09-04,27239.15520000,7263.00000000,27790.46400000,7410.00000000,27104.77836800,7227.17000000,27599.41862400,7359.06000000,35300.64051800,35300.64051800
2018-09-03,27385.42080000,7302.00000000,27521.48531200,7338.28000000,26971.48915200,7191.63000000,27239.23020800,7263.02000000,32396.01837100,32396.01837100
2018-09-02,27008.76812800,7201.57000000,27548.37568000,7345.45000000,26729.10080000,7127.00000000,27385.45830400,7302.01000000,39814.84035200,39814.84035200
2018-09-01,26294.84198400,7011.21000000,27284.16000000,7275.00000000,26285.57849600,7008.74000000,27002.91750400,7200.01000000,40323.41409300,40323.41409300
2018-08-31,26195.94393600,6984.84000000,26586.58560000,7089.00000000,25832.75520000,6888.00000000,26294.84198400,7011.21000000,40467.40063800,40467.40063800
2018-08-30,26377.35078400,7033.21000000,26491.43795200,7063.63000000,25445.75142400,6784.81000000,26195.94393600,6984.84000000,44716.77462000,44716.77462000
2018-08-29,26541.58080000,7077.00000000,26754.64102400,7133.81000000,25924.03993600,6912.34000000,26369.88748800,7031.22000000,43252.48739200,43252.48739200
2018-08-28,25904.98790400,6907.26000000,26759.10400000,7135.00000000,25727.74400000,6860.00000000,26538.24294400,7076.11000000,48352.91716300,48352.91716300
2018-08-27,25127.68000000,6700.00000000,26029.68870400,6940.51000000,24927.03360000,6646.50000000,25910.16345600,6908.64000000,37747.07874700,37747.07874700
2018-08-26,25253.84345600,6733.64000000,25409.97260800,6775.27000000,24632.62720000,6568.00000000,25127.68000000,6700.00000000,20107.29720800,20107.29720800
2018-08-25,25078.84979200,6686.98000000,25461.46560000,6789.00000000,24942.44774400,6650.61000000,25253.84345600,6733.64000000,19220.50592900,19220.50592900
2018-08-24,24471.36000000,6525.00000000,25221.44000000,6725.00000000,24154.45120000,6440.50000000,25058.82265600,6681.64000000,38305.67532200,38305.67532200
2018-08-23,23862.18252800,6362.57000000,24666.34329600,6576.99000000,23786.08691200,6342.28000000,24471.39750400,6525.01000000,40358.16682500,40358.16682500
2018-08-22,24302.51699200,6479.98000000,25812.27801600,6882.54000000,23444.50048000,6251.20000000,23855.88185600,6360.89000000,77909.39135900,77909.39135900
2018-08-21,23443.75040000,6251.00000000,24377.60000000,6500.00000000,23384.04403200,6235.08000000,24302.59200000,6480.00000000,41569.94740800,41569.94740800
2018-08-20,24293.32851200,6477.53000000,24490.11200000,6530.00000000,23327.48800000,6220.00000000,23458.15193600,6254.84000000,49435.55526000,49435.55526000
